ng31303
==== Sun 28 Sep 2025 04:04:58 AM EDT | job 50267115 | node ng31303 ====
model= instance= sa_anneal=
SLURM_JOB_GPUS=1
CUDA_VISIBLE_DEVICES=0
0, GPU-1a287f03-a0ae-a34e-0169-62ebbbd530c8, NVIDIA A100-SXM4-40GB
=== KL-controlled VCA (IG-2) start ===
[cfg] T0=2  T_min=0.001  delta_kl=1.000e-02  mode=fo+so  inner_steps=10  w_clip=1000000.0  B_est=128  B_train=128
[0014] T=1.8396 -> 1.8282  ΔT=-1.147e-02  (FO=-1.147e-02, SO=-2.106e-01) | E_p: mean=69.5522 min=63.7134 max=75.2649 | E_π̂=66.6017  ΔÊ=2.9505  Var_π̂=5.16642  ζ̂=0.451094 | ESS=24.1 (18.8%)  S≈496.336 -> 496.259 | F(λ;T): -843.522 -> F(λ;T_next): -837.488 | grad_norm≈7.13
[0015] T=1.8282 -> 1.8221  ΔT=-6.089e-03  (FO=-6.089e-03, SO=-1.309e-01) | E_p: mean=69.6435 min=59.5639 max=75.9883 | E_π̂=64.1545  ΔÊ=5.48898  Var_π̂=13.0313  ζ̂=1.16662 | ESS=8.6 (6.7%)  S≈496.321 -> 496.38 | F(λ;T): -837.711 -> F(λ;T_next): -835.288 | grad_norm≈5.96
[WARN] Low ESS at step 15: ESS=8.6 (6.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0016] T=1.8221 -> 1.8099  ΔT=-1.217e-02  (FO=-1.217e-02, SO=-2.516e-01) | E_p: mean=69.4121 min=64.0686 max=75.3185 | E_π̂=66.6848  ΔÊ=2.72729  Var_π̂=3.48287  ζ̂=0.315991 | ESS=38.7 (30.2%)  S≈496.362 -> 496.341 | F(λ;T): -834.996 -> F(λ;T_next): -829.989 | grad_norm≈5.85
[0017] T=1.8099 -> 1.7986  ΔT=-1.127e-02  (FO=-1.127e-02, SO=-2.536e-01) | E_p: mean=69.4145 min=63.7662 max=74.9267 | E_π̂=66.5079  ΔÊ=2.90661  Var_π̂=3.33627  ζ̂=0.310916 | ESS=37.2 (29.1%)  S≈496.367 -> 496.322 | F(λ;T): -828.959 -> F(λ;T_next): -823.299 | grad_norm≈6.02
[0018] T=1.7986 -> 1.7894  ΔT=-9.277e-03  (FO=-9.277e-03, SO=-2.026e-01) | E_p: mean=69.4128 min=62.4344 max=76.3883 | E_π̂=65.9255  ΔÊ=3.48732  Var_π̂=5.10182  ζ̂=0.487482 | ESS=29.7 (23.2%)  S≈496.321 -> 496.282 | F(λ;T): -823.285 -> F(λ;T_next): -817.783 | grad_norm≈6.4
[0019] T=1.7894 -> 1.7828  ΔT=-6.564e-03  (FO=-6.564e-03, SO=-1.572e-01) | E_p: mean=69.701 min=61.324 max=76.1492 | E_π̂=64.8233  ΔÊ=4.87774  Var_π̂=8.3008  ζ̂=0.809722 | ESS=9.7 (7.6%)  S≈496.331 -> 496.331 | F(λ;T): -818.41 -> F(λ;T_next): -815.531 | grad_norm≈4.9
[WARN] Low ESS at step 19: ESS=9.7 (7.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0020] T=1.7828 -> 1.7713  ΔT=-1.151e-02  (FO=-1.151e-02, SO=-2.223e-01) | E_p: mean=69.4279 min=63.5738 max=76.0538 | E_π̂=66.6677  ΔÊ=2.76024  Var_π̂=4.09018  ζ̂=0.404896 | ESS=37.1 (29.0%)  S≈496.312 -> 496.351 | F(λ;T): -815.392 -> F(λ;T_next): -810.052 | grad_norm≈4.81
[0021] T=1.7713 -> 1.7652  ΔT=-6.066e-03  (FO=-6.066e-03, SO=-1.472e-01) | E_p: mean=69.3197 min=60.3327 max=76.1052 | E_π̂=64.1479  ΔÊ=5.17175  Var_π̂=9.08046  ζ̂=0.922497 | ESS=10.9 (8.5%)  S≈496.363 -> 496.33 | F(λ;T): -809.875 -> F(λ;T_next): -806.554 | grad_norm≈5
[WARN] Low ESS at step 21: ESS=10.9 (8.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0022] T=1.7652 -> 1.7548  ΔT=-1.037e-02  (FO=-1.037e-02, SO=-2.081e-01) | E_p: mean=69.264 min=63.4803 max=77.1361 | E_π̂=66.2601  ΔÊ=3.00391  Var_π̂=4.48471  ζ̂=0.461904 | ESS=32.0 (25.0%)  S≈496.328 -> 496.294 | F(λ;T): -806.858 -> F(λ;T_next): -801.477 | grad_norm≈5.62
[0023] T=1.7548 -> 1.7445  ΔT=-1.036e-02  (FO=-1.036e-02, SO=-1.981e-01) | E_p: mean=69.0925 min=62.5088 max=75.5666 | E_π̂=66.1204  ΔÊ=2.97203  Var_π̂=4.83381  ζ̂=0.509736 | ESS=30.0 (23.4%)  S≈496.393 -> 496.323 | F(λ;T): -801.994 -> F(λ;T_next): -796.4 | grad_norm≈5.28
[0024] T=1.7445 -> 1.7363  ΔT=-8.216e-03  (FO=-8.216e-03, SO=-1.895e-01) | E_p: mean=69.3003 min=62.7181 max=74.8996 | E_π̂=65.5963  ΔÊ=3.704  Var_π̂=5.15982  ζ̂=0.557157 | ESS=22.4 (17.5%)  S≈496.367 -> 496.376 | F(λ;T): -796.599 -> F(λ;T_next): -792.531 | grad_norm≈5.51
[0025] T=1.7363 -> 1.7258  ΔT=-1.046e-02  (FO=-1.046e-02, SO=-2.297e-01) | E_p: mean=69.5375 min=63.7529 max=77.1717 | E_π̂=66.6563  ΔÊ=2.88117  Var_π̂=3.44621  ζ̂=0.379215 | ESS=40.5 (31.6%)  S≈496.339 -> 496.39 | F(λ;T): -792.235 -> F(λ;T_next): -787.095 | grad_norm≈5.9
[0026] T=1.7258 -> 1.7166  ΔT=-9.240e-03  (FO=-9.240e-03, SO=-2.014e-01) | E_p: mean=69.3385 min=63.3089 max=77.6349 | E_π̂=66.1151  ΔÊ=3.22346  Var_π̂=4.37364  ζ̂=0.493046 | ESS=33.3 (26.0%)  S≈496.373 -> 496.389 | F(λ;T): -787.299 -> F(λ;T_next): -782.956 | grad_norm≈4.59
[0027] T=1.7166 -> 1.711  ΔT=-5.514e-03  (FO=-5.514e-03, SO=-1.269e-01) | E_p: mean=69.1491 min=60.258 max=76.6324 | E_π̂=63.8055  ΔÊ=5.34369  Var_π̂=10.777  ζ̂=1.24127 | ESS=7.9 (6.2%)  S≈496.339 -> 496.382 | F(λ;T): -782.843 -> F(λ;T_next): -780.235 | grad_norm≈4.36
[WARN] Low ESS at step 27: ESS=7.9 (6.2% of 128). Consider increasing est_batch_size or relaxing w_clip.
